frame,areas,diffs,plucked_areas,colored,areas (μm^2)
1513,759,8.0,False,15,2.052336
1514,763,4.0,False,15,2.0631519999999997
1515,760,3.0,False,15,2.05504
1516,770,10.0,False,15,2.08208
1517,781,11.0,False,15,2.111824
1518,779,2.0,False,15,2.106416
1519,785,6.0,False,15,2.1226399999999996
1520,789,4.0,False,15,2.133456
1521,784,5.0,False,15,2.119936
1522,798,14.0,False,15,2.1577919999999997
1523,805,7.0,False,15,2.17672
1524,473,-332.0,False,16,1.278992
1525,478,5.0,False,16,1.2925119999999999
1526,478,0.0,False,16,1.2925119999999999
1527,485,7.0,False,16,1.31144
1528,488,3.0,False,16,1.3195519999999998
1529,486,2.0,False,16,1.314144
1530,497,11.0,False,16,1.343888
1531,494,3.0,False,16,1.3357759999999999
1532,499,5.0,False,16,1.3492959999999998
1533,493,6.0,False,16,1.3330719999999998
1534,499,6.0,False,16,1.3492959999999998
1535,501,2.0,False,16,1.354704
1536,501,0.0,False,16,1.354704
1537,509,8.0,False,16,1.376336
1538,507,2.0,False,16,1.370928
1539,513,6.0,False,16,1.387152
1540,513,0.0,False,16,1.387152
1541,521,8.0,False,16,1.4087839999999998
1542,522,1.0,False,16,1.4114879999999999
1543,520,2.0,False,16,1.40608
1544,527,7.0,False,16,1.4250079999999998
1545,527,0.0,False,16,1.4250079999999998
1546,531,4.0,False,16,1.435824
1547,538,7.0,False,16,1.4547519999999998
1548,537,1.0,False,16,1.452048
1549,543,6.0,False,16,1.4682719999999998
1550,548,5.0,False,16,1.481792
1551,546,2.0,False,16,1.476384
1552,552,6.0,False,16,1.492608
1553,554,2.0,False,16,1.4980159999999998
1554,561,7.0,False,16,1.5169439999999998
1555,561,0.0,False,16,1.5169439999999998
1556,562,1.0,False,16,1.5196479999999999
1557,564,2.0,False,16,1.525056
1558,571,7.0,False,16,1.5439839999999998
1559,584,13.0,False,16,1.5791359999999999
1560,579,5.0,False,16,1.565616
1561,583,4.0,False,16,1.5764319999999998
1562,582,1.0,False,16,1.5737279999999998
1563,587,5.0,False,16,1.587248
1564,587,0.0,False,16,1.587248
1565,591,4.0,False,16,1.598064
1566,595,4.0,False,16,1.6088799999999999
1567,603,8.0,False,16,1.630512
1568,603,0.0,False,16,1.630512
1569,612,9.0,False,16,1.6548479999999999
1570,619,7.0,False,16,1.673776
1571,613,6.0,False,16,1.657552
1572,619,6.0,False,16,1.673776
1573,624,5.0,False,16,1.687296
1574,632,8.0,False,16,1.7089279999999998
1575,639,7.0,False,16,1.7278559999999998
1576,634,5.0,False,16,1.7143359999999999
1577,640,6.0,False,16,1.7305599999999999
1578,646,6.0,False,16,1.746784
1579,649,3.0,False,16,1.7548959999999998
1580,653,4.0,False,16,1.765712
1581,653,0.0,False,16,1.765712
1582,662,9.0,False,16,1.7900479999999999
1583,668,6.0,False,16,1.8062719999999999
1584,671,3.0,False,16,1.8143839999999998
1585,671,0.0,False,16,1.8143839999999998
1586,672,1.0,False,16,1.8170879999999998
1587,675,3.0,False,16,1.8252
1588,680,5.0,False,16,1.83872
1589,688,8.0,False,16,1.8603519999999998
1590,688,0.0,False,16,1.8603519999999998
1591,692,4.0,False,16,1.871168
1592,696,4.0,False,16,1.8819839999999999
1593,701,5.0,False,16,1.8955039999999999
1594,692,9.0,False,16,1.871168
1595,703,11.0,False,16,1.900912
1596,696,7.0,False,16,1.8819839999999999
1597,711,15.0,False,16,1.9225439999999998
1598,706,5.0,False,16,1.9090239999999998
1599,715,9.0,False,16,1.93336
1600,713,2.0,False,16,1.9279519999999999
1601,723,10.0,False,16,1.9549919999999998
1602,727,4.0,False,16,1.9658079999999998
1603,734,7.0,False,16,1.9847359999999998
1604,743,9.0,False,16,2.0090719999999997
1605,736,7.0,False,16,1.990144
1606,741,5.0,False,16,2.0036639999999997
1607,750,9.0,False,16,2.028
1608,750,0.0,False,16,2.028
1609,758,8.0,False,16,2.049632
1610,766,8.0,False,16,2.0712639999999998
1611,775,9.0,False,16,2.0955999999999997
1612,778,3.0,False,16,2.103712
1613,783,5.0,False,16,2.117232
1614,797,14.0,False,16,2.1550879999999997
1615,802,5.0,False,16,2.168608
1616,797,5.0,False,16,2.1550879999999997
1618,824,27.0,False,16,2.228096
1619,810,14.0,False,16,2.1902399999999997
1620,802,8.0,False,16,2.168608
1621,802,0.0,False,16,2.168608
1622,473,-329.0,False,17,1.278992
1623,476,3.0,False,17,1.2871039999999998
1624,484,8.0,False,17,1.308736
1625,465,19.0,False,17,1.2573599999999998
1626,474,9.0,False,17,1.281696
1627,476,2.0,False,17,1.2871039999999998
1628,477,1.0,False,17,1.2898079999999998
1629,488,11.0,False,17,1.3195519999999998
1630,475,13.0,False,17,1.2844
1631,487,12.0,False,17,1.3168479999999998
1634,511,24.0,False,17,1.3817439999999999
1635,514,3.0,False,17,1.389856
1636,519,5.0,False,17,1.403376
1637,517,2.0,False,17,1.3979679999999999
1638,524,7.0,False,17,1.416896
1639,528,4.0,False,17,1.4277119999999999
1640,529,1.0,False,17,1.430416
1641,532,3.0,False,17,1.4385279999999998
1642,531,1.0,False,17,1.435824
1643,536,5.0,False,17,1.449344
1644,538,2.0,False,17,1.4547519999999998
1645,543,5.0,False,17,1.4682719999999998
1646,548,5.0,False,17,1.481792
1647,546,2.0,False,17,1.476384
1648,547,1.0,False,17,1.479088
1649,557,10.0,False,17,1.506128
1650,559,2.0,False,17,1.511536
1651,566,7.0,False,17,1.5304639999999998
1652,565,1.0,False,17,1.5277599999999998
1653,567,2.0,False,17,1.5331679999999999
1654,572,5.0,False,17,1.5466879999999998
1655,570,2.0,False,17,1.54128
1656,572,2.0,False,17,1.5466879999999998
1657,583,11.0,False,17,1.5764319999999998
1658,588,5.0,False,17,1.5899519999999998
1659,584,4.0,False,17,1.5791359999999999
1660,594,10.0,False,17,1.6061759999999998
1661,597,3.0,False,17,1.614288
1662,599,2.0,False,17,1.6196959999999998
1663,600,1.0,False,17,1.6223999999999998
1664,599,1.0,False,17,1.6196959999999998
1665,612,13.0,False,17,1.6548479999999999
1666,611,1.0,False,17,1.6521439999999998
1667,605,6.0,False,17,1.6359199999999998
1668,614,9.0,False,17,1.660256
1669,622,8.0,False,17,1.6818879999999998
1670,626,4.0,False,17,1.692704
1671,631,5.0,False,17,1.706224
1672,631,0.0,False,17,1.706224
1673,628,3.0,False,17,1.6981119999999998
1674,630,2.0,False,17,1.70352
1676,651,21.0,False,17,1.7603039999999999
1677,649,2.0,False,17,1.7548959999999998
1678,652,3.0,False,17,1.763008
1679,656,4.0,False,17,1.7738239999999998
1680,660,4.0,False,17,1.7846399999999998
1681,669,9.0,False,17,1.808976
1682,672,3.0,False,17,1.8170879999999998
1683,670,2.0,False,17,1.81168
1684,680,10.0,False,17,1.83872
1685,675,5.0,False,17,1.8252
1686,681,6.0,False,17,1.841424
1687,684,3.0,False,17,1.8495359999999998
1688,691,7.0,False,17,1.868464
1689,694,3.0,False,17,1.8765759999999998
1690,697,3.0,False,17,1.884688
1691,703,6.0,False,17,1.900912
1692,707,4.0,False,17,1.9117279999999999
1693,708,1.0,False,17,1.914432
1694,715,7.0,False,17,1.93336
1695,721,6.0,False,17,1.9495839999999998
1696,720,1.0,False,17,1.94688
1697,729,9.0,False,17,1.9712159999999999
1698,728,1.0,False,17,1.9685119999999998
1699,733,5.0,False,17,1.9820319999999998
1700,732,1.0,False,17,1.9793279999999998
1701,746,14.0,False,17,2.017184
1702,755,9.0,False,17,2.04152
1703,754,1.0,False,17,2.0388159999999997
1704,764,10.0,False,17,2.0658559999999997
1705,770,6.0,False,17,2.08208
1706,778,8.0,False,17,2.103712
1707,782,4.0,False,17,2.114528
1708,794,12.0,False,17,2.146976
1709,790,4.0,False,17,2.13616
1710,789,1.0,False,17,2.133456
1711,802,13.0,False,17,2.168608
1712,805,3.0,False,17,2.17672
1713,795,10.0,False,17,2.14968
1714,802,7.0,False,17,2.168608
1715,805,3.0,False,17,2.17672
1717,454,-351.0,False,18,1.2276159999999998
1718,460,6.0,False,18,1.2438399999999998
1719,460,0.0,False,18,1.2438399999999998
1720,460,0.0,False,18,1.2438399999999998
1721,466,6.0,False,18,1.2600639999999999
1722,464,2.0,False,18,1.254656
1723,466,2.0,False,18,1.2600639999999999
1724,470,4.0,False,18,1.27088
1725,474,4.0,False,18,1.281696
1726,469,5.0,False,18,1.268176
1727,476,7.0,False,18,1.2871039999999998
1728,482,6.0,False,18,1.3033279999999998
1729,480,2.0,False,18,1.29792
1730,488,8.0,False,18,1.3195519999999998
1731,487,1.0,False,18,1.3168479999999998
1732,492,5.0,False,18,1.330368
1733,493,1.0,False,18,1.3330719999999998
1734,501,8.0,False,18,1.354704
1735,506,5.0,False,18,1.3682239999999999
1736,502,4.0,False,18,1.357408
1737,505,3.0,False,18,1.3655199999999998
1738,511,6.0,False,18,1.3817439999999999
1739,514,3.0,False,18,1.389856
1740,517,3.0,False,18,1.3979679999999999
1741,521,4.0,False,18,1.4087839999999998
1742,525,4.0,False,18,1.4196
1743,527,2.0,False,18,1.4250079999999998
1744,526,1.0,False,18,1.4223039999999998
1745,531,5.0,False,18,1.435824
1746,541,10.0,False,18,1.462864
1747,532,9.0,False,18,1.4385279999999998
1748,542,10.0,False,18,1.465568
1749,542,0.0,False,18,1.465568
1750,544,2.0,False,18,1.4709759999999998
1751,552,8.0,False,18,1.492608
1752,553,1.0,False,18,1.495312
1753,550,3.0,False,18,1.4871999999999999
1754,561,11.0,False,18,1.5169439999999998
1755,561,0.0,False,18,1.5169439999999998
1756,564,3.0,False,18,1.525056
1757,569,5.0,False,18,1.538576
1758,577,8.0,False,18,1.5602079999999998
1759,575,2.0,False,18,1.5548
1760,584,9.0,False,18,1.5791359999999999
1761,589,5.0,False,18,1.5926559999999998
1762,589,0.0,False,18,1.5926559999999998
1763,593,4.0,False,18,1.6034719999999998
1764,596,3.0,False,18,1.611584
1765,600,4.0,False,18,1.6223999999999998
1766,598,2.0,False,18,1.616992
1767,605,7.0,False,18,1.6359199999999998
1768,607,2.0,False,18,1.641328
1769,615,8.0,False,18,1.6629599999999998
1770,610,5.0,False,18,1.6494399999999998
1771,612,2.0,False,18,1.6548479999999999
1772,617,5.0,False,18,1.6683679999999999
1773,623,6.0,False,18,1.6845919999999999
1774,628,5.0,False,18,1.6981119999999998
1775,634,6.0,False,18,1.7143359999999999
1776,633,1.0,False,18,1.7116319999999998
1777,639,6.0,False,18,1.7278559999999998
1778,643,4.0,False,18,1.7386719999999998
1779,647,4.0,False,18,1.749488
1780,651,4.0,False,18,1.7603039999999999
1781,646,5.0,False,18,1.746784
1782,659,13.0,False,18,1.781936
1783,662,3.0,False,18,1.7900479999999999
1784,665,3.0,False,18,1.79816
1785,675,10.0,False,18,1.8252
1786,676,1.0,False,18,1.827904
1787,676,0.0,False,18,1.827904
1788,676,0.0,False,18,1.827904
1789,683,7.0,False,18,1.8468319999999998
1790,687,4.0,False,18,1.857648
1791,697,10.0,False,18,1.884688
1792,701,4.0,False,18,1.8955039999999999
1793,707,6.0,False,18,1.9117279999999999
1794,713,6.0,False,18,1.9279519999999999
1795,722,9.0,False,18,1.9522879999999998
1796,721,1.0,False,18,1.9495839999999998
1797,735,14.0,False,18,1.9874399999999999
1798,730,5.0,False,18,1.97392
1799,734,4.0,False,18,1.9847359999999998
1800,750,16.0,False,18,2.028
1801,752,2.0,False,18,2.0334079999999997
1802,753,1.0,False,18,2.0361119999999997
1803,764,11.0,False,18,2.0658559999999997
1804,761,3.0,False,18,2.057744
1805,773,12.0,False,18,2.090192
1806,774,1.0,False,18,2.0928959999999996
1807,776,2.0,False,18,2.0983039999999997
1808,780,4.0,False,18,2.10912
1809,780,0.0,False,18,2.10912
1810,790,10.0,False,18,2.13616
1811,783,7.0,False,18,2.117232
1812,792,9.0,False,18,2.141568
1813,805,13.0,False,18,2.17672
1814,810,5.0,False,18,2.1902399999999997
1815,814,4.0,False,18,2.201056
1816,803,11.0,False,18,2.171312
1817,805,2.0,False,18,2.17672
1818,791,14.0,False,18,2.138864
1819,464,-327.0,False,19,1.254656
1820,472,8.0,False,19,1.2762879999999999
1821,470,2.0,False,19,1.27088
1822,476,6.0,False,19,1.2871039999999998
1823,464,12.0,False,19,1.254656
1825,480,16.0,False,19,1.29792
1826,482,2.0,False,19,1.3033279999999998
1827,482,0.0,False,19,1.3033279999999998
1828,490,8.0,False,19,1.32496
1829,488,2.0,False,19,1.3195519999999998
1830,485,3.0,False,19,1.31144
1832,508,23.0,False,19,1.373632
1833,504,4.0,False,19,1.3628159999999998
1834,505,1.0,False,19,1.3655199999999998
1835,509,4.0,False,19,1.376336
1836,511,2.0,False,19,1.3817439999999999
1837,517,6.0,False,19,1.3979679999999999
1838,517,0.0,False,19,1.3979679999999999
1839,521,4.0,False,19,1.4087839999999998
1840,526,5.0,False,19,1.4223039999999998
1841,531,5.0,False,19,1.435824
1842,537,6.0,False,19,1.452048
1843,531,6.0,False,19,1.435824
1844,538,7.0,False,19,1.4547519999999998
1845,543,5.0,False,19,1.4682719999999998
1846,545,2.0,False,19,1.4736799999999999
1847,543,2.0,False,19,1.4682719999999998
1848,554,11.0,False,19,1.4980159999999998
1849,553,1.0,False,19,1.495312
1850,556,3.0,False,19,1.5034239999999999
1851,557,1.0,False,19,1.506128
1852,561,4.0,False,19,1.5169439999999998
1853,564,3.0,False,19,1.525056
1854,572,8.0,False,19,1.5466879999999998
1855,573,1.0,False,19,1.5493919999999999
1856,574,1.0,False,19,1.552096
1857,579,5.0,False,19,1.565616
1858,581,2.0,False,19,1.571024
1859,587,6.0,False,19,1.587248
1860,591,4.0,False,19,1.598064
1861,592,1.0,False,19,1.600768
1862,597,5.0,False,19,1.614288
1863,603,6.0,False,19,1.630512
1864,599,4.0,False,19,1.6196959999999998
1865,609,10.0,False,19,1.646736
1866,611,2.0,False,19,1.6521439999999998
1867,623,12.0,False,19,1.6845919999999999
1868,622,1.0,False,19,1.6818879999999998
1869,628,6.0,False,19,1.6981119999999998
1870,631,3.0,False,19,1.706224
1871,628,3.0,False,19,1.6981119999999998
1872,632,4.0,False,19,1.7089279999999998
1873,632,0.0,False,19,1.7089279999999998
1874,633,1.0,False,19,1.7116319999999998
1875,640,7.0,False,19,1.7305599999999999
1876,648,8.0,False,19,1.752192
1877,651,3.0,False,19,1.7603039999999999
1878,650,1.0,False,19,1.7575999999999998
1879,651,1.0,False,19,1.7603039999999999
1880,659,8.0,False,19,1.781936
1881,666,7.0,False,19,1.8008639999999998
1882,670,4.0,False,19,1.81168
1883,665,5.0,False,19,1.79816
1884,675,10.0,False,19,1.8252
1885,676,1.0,False,19,1.827904
1886,686,10.0,False,19,1.854944
1887,683,3.0,False,19,1.8468319999999998
1888,689,6.0,False,19,1.8630559999999998
1889,698,9.0,False,19,1.887392
1890,709,11.0,False,19,1.917136
1891,711,2.0,False,19,1.9225439999999998
1892,715,4.0,False,19,1.93336
1893,711,4.0,False,19,1.9225439999999998
1894,721,10.0,False,19,1.9495839999999998
1895,727,6.0,False,19,1.9658079999999998
1896,734,7.0,False,19,1.9847359999999998
